1 input_SAM_INSB_SRBM_Radar_#1.asc  Feb 11 2018 18:31:27
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
135.316         193.243         -1038.26        462.988         1038.26         
54.9979         77.6193         0.240531        -0.000236389    238.73          
31764.4         2.61241         2.47489         289.956         0.390144        
-1.2526         -106.006        0               0               -146.402        
49.7435         50              0               0.189924        -1.05382        
-106.179        -53.6163        49569.9         0               0               
0               0               0               0               0               
77.6052         54.9315         0.000810285     -1.67267        0.687068        
0               0.687068        -1.67267        0               0               
61.0647         13836.6         0               0.501042        225.61          
117.122         0.999259        6.39223         0               0               
-0.00250951     -0.0599773      2.95105e-005    0.00248         -0.0574678      
0.00253902      0.0624868       0               0               0               
0               222031          49569.5         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               9               1               
450.832         0               22.5545         2.63468         80803.1         
60.8892         86.4827         0.325329        0.697059        -14.2942        
0.67548         -0.172101       -6.17044        -0.654434       0.382398        
927.629         1679.02         -12981.7        777.433         12981.7         
58.4574         85.8058         0.407103        0.103192        184.891         
7275.44         2.37467         1.9919          214.044         1.18694         
-1.73708        -84.8333        0               0               -33.784         
45.5657         46.0635         0               1.06183         -1.58943        
-84.9754        -43.2824        6237.28         0.000107202     0               
-0.000244767    12.983          -6.34031        0.00809773      -0.00345027     
85.7983         58.2229         0.0814894       5.0589          -2.1109         
5038.57         -2.1109         5.0589          2.00075         -2518.34        
0               1777.9          0               0.694834        191.733         
27.0272         0.999259        6.39223         0               0               
0.0165249       -0.764807       -0.187879       0.171354        -0.781332       
-0.204404       0.748283        0               0               0               
0               240631          6236.53         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.11631        0.222014        0               0               9               1               
453.339         2               25.0615         2.80964         67056           
66.873          84.3684         -3.66358        0.934951        162.167         
-0.890036       0.286314        92.2847         4.79312         -10.4157        
995.761         1811.95         -14988.6        829.063         14988.6         
69.601          85.2625         -0.49918        -0.111509       179.877         
7416.57         2.35963         1.96432         216.049         1.13901         
-1.64606        -65.87          0               0               -24.6868        
38.3466         38.9134         0               1.00316         -1.48074        
-66.0311        -33.7559        6.00559         0.767359        0               
-1.99576        17.5499         -7.90068        2.29549         -4.99646        
85.2597         69.3849         -3.75122        -17.8002        34.6036         
-282.835        145.032         -74.6047        3.3781          83.7262         
0               1777.9          0               0.658424        161.392         
19.7494         0.999259        6.39223         0               0               
0.313047        0.541438        0.790784        -1.10383        0.228391        
0.477738        -0.854484       5.96612         -4.17262        -4.26425        
-2.77556e-017   240631          6.22654         -179.436        -82.5231        
0               0               0               0               0               
0               0               0               0               0               
-0.11631        0.222014        0               0               9               1               
433.289         0               5.00147         1.37646         118653          
54.9976         77.9549         0.0689211       0.336366        0.0938251       
0.336366        0.000550815     -0.0871761      -0.132052       8.9791e-005     
135.318         193.248         -1038.26        462.988         1038.26         
54.9982         77.6188         0.240453        -0.000393928    238.73          
31764.4         2.61241         2.47489         289.956         0.390132        
-1.2526         -106.006        0               0               -146.402        
49.7436         50              0               0.189929        -1.05382        
-106.179        -53.6164        49552.2         0               0               
0               0               0               0               0               
77.6201         54.9133         0.000810285     -1.68654        0.663903        
0               0.663903        -1.68654        0               0               
61.0596         13837.8         0               0.501039        225.61          
117.122         0.999258        6.39216         0               0               
-0.00190086     -0.0599515      5.25435e-005    0.00184831      -0.0580506      
0.0019534       0.0618523       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               10              1               
450.835         0               22.5475         2.63415         80849.1         
60.7657         86.4736         0.535386        0.693437        -12.695         
0.676487        -0.152387       -5.9178         -0.66003        0.368287        
930.555         1681.33         -12975.5        777.278         12975.5         
58.5825         85.7966         0.407787        0.0913328       184.905         
7274.94         2.37472         1.99198         214.038         1.18863         
-1.73887        -84.8973        0               0               -33.8162        
45.5921         46.0876         0               1.06185         -1.58965        
-85.0411        -43.3154        6238.45         0.000903578     0               
2.72113e-005    12.9864         -6.37349        0.00756532      -0.00356813     
85.7984         58.272          0.0819907       4.77994         -2.1735         
5037.98         -2.1735         4.77994         2.00075         -2518.05        
0               1783.96         0               0.695549        191.836         
27.053          0.999258        6.39216         0               0               
0.01437         -0.76668        -0.167202       0.152832        -0.78105        
-0.181571       0.75231         0               0               0               
0               240631          6237.7          0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116736       0.222           0               0               10              1               
453.343         2               25.0555         2.80823         67049.8         
89.1849         85.3487         -2.21819        1.32061         -104.472        
-0.330073       -1.2787         31.9136         8.18469         -3.4766         
997.024         1814.27         -14982.8        828.646         14982.8         
72.8094         85.4281         -0.224501       0.682678        179.889         
7416.22         2.35967         1.96439         216.044         1.06328         
-1.56847        -65.9723        0               0               -24.7119        
38.1182         38.9103         0               1.05388         -1.53217        
-66.0018        -33.767         5.50037         1.42109         0               
-1.86106        19.0336         -2.2984         4.32728         -2.89469        
85.4358         72.533          -2.39913        -32.9403        20.7111         
-996.028        294.108         -467.77         3.37822         294.838         
0               1783.96         0               0.627389        161.556         
19.7696         0.999258        6.39216         0               0               
0.395751        -0.301946       -1.09843        0.702675        -0.697698       
-1.49418        -0.0938048      5.31828         -4.38629        -3.00742        
0               240631          5.82116         -179.539        -82.5481        
0               0               0               0               0               
0               0               0               0               0               
-0.116736       0.222           0               0               10              1               
433.289         0               5.00147         1.37646         118653          
55.0018         77.9553         -0.0576312      0.336444        -0.0756235      
0.336444        -0.000444063    -0.103181       -0.131984       -9.08033e-005   
135.311         193.248         -1038.26        462.988         1038.26         
55.0013         77.6191         0.240509        0.000319121     238.73          
31764.4         2.61241         2.47489         289.956         0.390138        
-1.2526         -106.006        0               0               -146.402        
49.7435         50              0               0.189926        -1.05382        
-106.179        -53.6164        49552.2         0               0               
0               0               0               0               0               
77.6573         55.0907         -0.000810285    -1.60304        0.650536        
0               0.650536        -1.60304        0               0               
61.0596         13846.3         0               0.50104         225.61          
117.122         0.999259        6.39219         0               0               
0.006257        -0.0599641      -3.66093e-005   -0.00622039     -0.0662211      
-0.00629361     0.0537071       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               11              1               
450.829         0               22.5415         2.63762         80933           
60.228          86.4181         0.439955        0.698478        -11.6987        
0.68397         -0.141623       -5.48659        -0.623866       0.347572        
935.746         1673.3          -12985.7        778.302         12985.7         
58.2344         85.7338         0.412595        0.0849792       184.917         
7275.77         2.37475         1.99204         214.033         1.18737         
-1.73848        -84.8948        0               0               -33.756         
45.624          46.1236         0               1.0594          -1.58812        
-85.0398        -43.314         6237.45         0.000361619     0               
-0.000132654    12.9485         -6.39413        0.00945053      -0.00254751     
85.7809         58.4468         0.000810285     5.75985         -1.648          
5040.02         -1.648          5.75985         2.00075         -2519.07        
0               1783.02         0               0.695394        191.832         
27.0048         0.999259        6.39219         0               0               
0.0432922       -0.776956       -0.15552        0.112228        -0.820248       
-0.198813       0.733663        0               0               0               
0               240631          6236.7          0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116788       0.222197        0               0               11              1               
453.336         2               25.0485         2.80554         66805.4         
128.388         84.19           -0.000810285    4.25058         -132.027        
-2.84854        -3.15618        -54.1365        4.36265         4.1771          
998.42          1807.5          -14993.9        827.85          14993.9         
81.6329         85.5984         -1.57688        1.69727         179.903         
7416.88         2.35971         1.96447         216.039         0.921669        
-1.42106        -65.9311        0               0               -24.6747        
36.19           38.7712         0               0.831012        -1.30226        
-66.0442        -33.6732        2.52462         2.91268         0               
-1.38105        15.9366         6.60348         2.47041         -0.33197        
85.6375         82.0601         -0.000810285    -38.4424        5.03921         
-4219.58        144.156         -1099.71        3.3781          1249.1          
0               1783.02         0               0.568426        161.49          
19.7398         0.999259        6.39219         0               0               
0.391443        2.21226         -2.70565        2.3142          1.82082         
-3.09709        -2.60371        1.95974         -1.1266         -1.60354        
0               240631          3.12005         -179.781        -82.5573        
0               0               0               0               0               
0               0               0               0               0               
-0.116788       0.222197        0               0               11              1               
433.289         0               5.00147         1.37646         118653          
55.0015         77.9547         -0.156216       0.336332        -0.182609       
0.33633         -0.00107192     0.0347729       -0.132084       -0.00032554     
135.317         193.252         -1038.26        462.989         1038.26         
55.0008         77.6186         0.240431        0.000768311     238.73          
31764.4         2.61241         2.47489         289.956         0.390105        
-1.25258        -106.007        0               0               -146.402        
49.7436         50              0               0.189932        -1.05383        
-106.179        -53.6166        49552.2         0               0               
0               0               0               0               0               
77.6281         55.135          -0.000810285    -1.70836        0.714784        
0               0.714784        -1.70836        0               0               
61.0596         13831.5         0               0.501031        225.611         
117.122         0.999257        6.39199         0               0               
0.003025        -0.0599397      -9.68429e-005   -0.00292816     -0.0629647      
-0.00312185     0.0569147       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               12              1               
450.837         0               22.5495         2.63308         80826.9         
60.3304         86.4645         0.000810285     0.707925        -15.7177        
0.681457        -0.191771       -6.47173        -0.64036        0.401074        
936.335         1680.49         -12972          776.96          12972           
57.7008         85.7798         0.410846        0.115082        184.901         
7274.65         2.3747          1.99196         214.04          1.18617         
-1.7363         -84.9049        0               0               -33.8365        
45.573          46.0786         0               1.06207         -1.58967        
-85.046         -43.3178        6238.08         0.000721025     0               
2.34824e-006    13.0394         -6.26783        0.00551896      -0.00367688     
85.7886         58.2003         0.081286        3.70427         -2.22349        
5037.31         -2.22349        3.70427         2.00075         -2517.71        
0               1780.11         0               0.69452         191.848         
27.0692         0.999257        6.39199         0               0               
0.0189823       -0.771098       -0.208549       0.189566        -0.790081       
-0.227531       0.752116        0               0               0               
0               240631          6237.33         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.115703       0.222256        0               0               12              1               
453.345         2               25.0575         2.80077         66747.7         
129.859         84.5193         -0.000810285    4.09858         -129.763        
-2.62414        -3.14948        -53.5559        5.21902         3.86888         
998.043         1812.76         -14977.7        826.443         14977.7         
82.1764         85.6854         -1.45527        1.68677         179.885         
7415.91         2.35966         1.96437         216.046         0.924975        
-1.42384        -65.9619        0               0               -24.7504        
36.2675         38.7519         0               0.853169        -1.32438        
-66.0553        -33.6898        2.71288         1.49706         0               
-0.420478       15.6978         6.82641         2.28914         -0.305701       
85.6775         82.6471         -0.000810285    38.4327         -4.96408        
2375.28         -74.1945        574.425         3.37822         -703.117        
0               1780.11         0               0.569538        161.539         
19.8003         0.999257        6.39199         0               0               
0.387969        1.98622         -2.74472        2.35675         1.59826         
-3.13269        -2.37419        2.73575         -1.91264        -1.95605        
0               240631          2.73899         -179.8          -82.5906        
0               0               0               0               0               
0               0               0               0               0               
-0.115703       0.222256        0               0               12              1               
433.289         0               5.00147         1.37646         118652          
55.0022         77.9561         -0.0228354      0.336599        -0.0415686      
0.336598        -0.000244204    0.110172        -0.131848       1.04041e-005    
135.306         193.243         -1038.26        462.988         1038.26         
55.0017         77.6198         0.240617        0.000175224     238.73          
31764.4         2.61241         2.47489         289.956         0.390148        
-1.25261        -106.006        0               0               -146.402        
49.7434         50              0               0.189919        -1.05381        
-106.179        -53.6163        49552.2         0               0               
0               0               0               0               0               
77.5938         55.0505         -0.000810285    -1.55482        0.700157        
0               0.700157        -1.55482        0               0               
61.0596         13863           0               0.501043        225.61          
117.122         0.999259        6.39226         0               0               
0.00130151      -0.0600001      -2.09244e-005   -0.00128059     -0.0613016      
-0.00132244     0.0586985       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               13              1               
450.827         0               22.5395         2.63794         80927.6         
60.522          86.4828         0.255797        0.712607        -13.6121        
0.692593        -0.167707       -6.1277         -0.581486       0.381479        
920.999         1659.81         -12987.6        778.393         12987.6         
58.1661         85.7887         0.417808        0.100733        184.921         
7275.93         2.37476         1.99207         214.032         1.18509         
-1.73628        -84.8835        0               0               -33.745         
45.6091         46.1187         0               1.05856         -1.58734        
-85.027         -43.3072        6236.64         0.000405512     0               
-0.000111865    12.814          -6.35643        0.00860924      -0.00270963     
85.7599         58.2807         0.082238        5.30799         -1.72937        
5040.62         -1.72937        5.30799         2.00075         -2519.36        
0               1797.4          0               0.694513        191.814         
26.996          0.999259        6.39226         0               0               
0.0159291       -0.786879       -0.183098       0.167169        -0.802808       
-0.199027       0.77095         0               0               0               
0               240631          6235.88         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116638       0.219222        0               0               13              1               
453.334         2               25.0465         2.80094         66576           
69.5472         76.2517         -1.19562        7.80805         178.057         
-7.80362        0.263917        45.3978         -13.5789        -10.13          
992.017         1800.82         -14994.8        826.485         14994.8         
70.3545         84.0688         -3.99444        -0.119294       179.907         
7416.94         2.35972         1.96449         216.037         0.98325         
-1.56826        -65.6657        0               0               -24.6819        
33.9427         38.6471         0               0.404477        -0.856157       
-66.3579        -33.6071        9.19099         -1.83063        0               
-0.742432       17.7825         -8.63887        -5.97597        -4.54275        
84.0428         70.3815         -1.19177        31.1646         22.8554         
-82.2652        38.1105         51.9657         3.3781          24.3525         
0               1797.4          0               0.627304        161.065         
19.7455         0.999259        6.39226         0               0               
-0.0143669      9.28453         0.547798        -0.533431       9.2989          
0.562165        -9.27016        9.20527         4.51379         -8.02264        
0               240631          9.1081          -179.319        -82.1669        
0               0               0               0               0               
0               0               0               0               0               
-0.116638       0.219222        0               0               13              1               
433.289         0               5.00147         1.37646         118652          
55.0017         77.9553         -0.0213553      0.336448        -0.0364109      
0.336448        -0.000213808    0.135248        -0.131983       7.75486e-006    
135.311         193.248         -1038.26        462.988         1038.26         
55.0013         77.6191         0.240512        0.000153519     238.73          
31764.4         2.61241         2.47489         289.956         0.39015         
-1.25261        -106.006        0               0               -146.402        
49.7435         50              0               0.189925        -1.05382        
-106.179        -53.6163        49552.2         0               0               
0               0               0               0               0               
77.6373         55.0196         0.000810285     -1.70008        0.651131        
0               0.651131        -1.70008        0               0               
61.0596         13832           0               0.501044        225.61          
117.122         0.99926         6.39227         0               0               
0.000285321     -0.0599636      -1.79031e-005   -0.000267418    -0.0602489      
-0.000303224    0.0596783       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               14              1               
450.836         0               22.5485         2.63415         80846.6         
60.3192         86.4633         0.034872        0.691094        -12.3174        
0.675187        -0.147425       -5.74732        -0.673912       0.356748        
938.024         1682.03         -12975.7        777.277         12975.7         
58.2598         85.7871         0.407007        0.0883516       184.903         
7274.95         2.37471         1.99197         214.039         1.18904         
-1.73926        -84.8939        0               0               -33.8154        
45.5928         46.0866         0               1.06197         -1.58975        
-85.0379        -43.3138        6236.55         0.000205102     0               
-0.000188388    13.0563         -6.30702        0.00660538      -0.00355338     
85.8065         58.372          0.0797621       4.2782          -2.16223        
5037.92         -2.16223        4.2782          2.00075         -2518.02        
0               1776.32         0               0.695705        191.83          
27.0523         0.99926         6.39227         0               0               
0.013905        -0.764987       -0.16181        0.147904        -0.778892       
-0.175715       0.751082        0               0               0               
0               240631          6235.8          0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.115773       0.222598        0               0               14              1               
453.343         2               25.0555         2.80262         66793.5         
143.658         85.3249         0.879937        4.5338          -123.333        
-2.49496        -3.78676        -97.6139        5.57316         8.86169         
999.348         1813.02         -14981.7        826.986         14981.7         
81.7183         85.8956         -1.40326        1.99866         179.889         
7416.16         2.35967         1.96439         216.044         0.875865        
-1.37344        -66.0237        0               0               -24.73          
36.027          38.7737         0               0.863699        -1.33562        
-66.0542        -33.6949        3.21423         0.829283        0               
1.3875          13.7201         9.53993         2.30034         1.87277         
85.9099         81.9115         1.57757         30.6407         23.7601         
428.497         83.4939         107.673         3.3781          -126.846        
0               1776.32         0               0.549376        161.638         
19.784          0.99926         6.39227         0               0               
0.294614        1.70554         -3.67672        3.3821          1.41092         
-3.97133        -2.00015        3.25296         -3.18593        -0.656937       
0               240631          3.4746          -179.799        -82.6572        
0               0               0               0               0               
0               0               0               0               0               
-0.115773       0.222598        0               0               14              1               
433.289         0               5.00147         1.37646         118652          
55.0004         77.9552         -0.000911434    0.33643         -0.0050136      
0.33643         -2.94388e-005   0.133586        -0.131985       -1.22692e-005   
135.313         193.248         -1038.26        462.988         1038.26         
55.0003         77.619          0.240496        2.3668e-005     238.73          
31764.4         2.61241         2.47489         289.956         0.39016         
-1.25262        -106.006        0               0               -146.402        
49.7436         50              0               0.189926        -1.05382        
-106.179        -53.6163        49552.2         0               0               
0               0               0               0               0               
77.6012         55.0524         0.000810285     -1.61596        0.685726        
0               0.685726        -1.61596        0               0               
61.0596         13846.4         0               0.501047        225.61          
117.122         0.999261        6.39233         0               0               
0.000346053     -0.0599731      6.77088e-006    -0.000352824    -0.0603192      
-0.000339282    0.0596271       0               0               0               
0               222031          49551.8         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               15              1               
450.83          0               22.5425         2.63627         80898.7         
60.6422         86.4772         0.258545        0.700152        -13.9371        
0.679541        -0.168632       -6.00841        -0.619951       0.373634        
926.547         1667.97         -12981.8        777.901         12981.8         
58.2714         85.7961         0.409904        0.101244        184.915         
7275.46         2.37475         1.99203         214.034         1.18603         
-1.73687        -84.8965        0               0               -33.7787        
45.6075         46.108          0               1.06044         -1.58877        
-85.0391        -43.3139        6238.53         0.000712126     0               
-1.52941e-005   12.9223         -6.31577        0.0110646       -0.00198891     
85.7761         58.3379         0.0791194       6.6002          -1.35423        
5039.53         -1.35423        6.6002          2.00075         -2518.82        
0               1786.98         0               0.694746        191.834         
27.023          0.999261        6.39233         0               0               
0.0161728       -0.770577       -0.183984       0.167811        -0.78675        
-0.200157       0.754404        0               0               0               
0               240631          6237.77         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116006       0.22063         0               0               15              1               
453.338         2               25.0505         2.80444         66798.9         
79.1133         79.8386         -2.283          4.87058         -175.95         
-4.85847        -0.343623       52.769          -8.63654        -10.3147        
994.533         1805.89         -14989.5        827.524         14989.5         
73.2388         84.6552         -2.46654        0.265641        179.899         
7416.62         2.3597          1.96444         216.04          1.13728         
-1.64206        -65.7201        0               0               -24.6947        
35.8254         38.7707         0               0.655872        -1.12088        
-66.2434        -33.6822        5.68752         -2.13928        0               
-1.00687        18.6699         -5.91956        -2.17336        -4.72462        
84.637          73.2399         -2.29145        15.9614         35.3327         
-767.447        371.409         167.782         3.37822         227.175         
0               1786.98         0               0.656823        161.152         
19.7557         0.999261        6.39233         0               0               
0.218607        6.18155         0.723049        -0.941656       5.96295         
0.504443        -6.40016        5.70985         1.50999         -5.50658        
0               240631          5.7536          -179.474        -82.3111        
0               0               0               0               0               
0               0               0               0               0               
-0.116006       0.22063         0               0               15              1               
433.309         0               5.00147         1.37646         118653          
54.9975         77.9546         0.0539324       0.33632         0.077417        
0.33632         0.000454427     -0.0247545      -0.132093       6.27759e-005    
135.319         193.25          -1038.26        462.988         1038.26         
54.9981         77.6186         0.240421        -0.000325747    238.73          
31764.4         2.61241         2.47489         289.956         0.390137        
-1.2526         -106.006        0               0               -146.402        
49.7436         50              0               0.189931        -1.05382        
-106.179        -53.6164        49516.8         0               0               
0               0               0               0               0               
77.6525         54.9264         0.000810285     -1.67369        0.686158        
0               0.686158        -1.67369        0               0               
61.0495         13869.8         0               0.50104         225.61          
117.122         0.999259        6.39219         0               0               
-0.003447       -0.0599419      4.09405e-005    0.00340606      -0.0564949      
0.00348794      0.0633889       0               0               0               
0               222031          49516.3         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               16              1               
450.841         0               22.5335         2.63378         80951.4         
60.6805         86.4424         0.657743        0.731337        -12.2308        
0.714739        -0.15493        -6.03036        -0.58333        0.374537        
931.548         1683.9          -12965.6        777.167         12965.6         
58.4745         85.7274         0.431023        0.0930335       184.933         
7274.13         2.3748          1.99213         214.027         1.1883          
-1.73905        -85.0215        0               0               -33.8666        
45.6167         46.1399         0               1.05887         -1.58751        
-85.1677        -43.3776        6238.01         0.00058399      0               
-8.11152e-005   13.038          -6.38771        0.0101133       -0.00273624     
85.7646         58.2748         0.0837141       6.11416         -1.74356        
5036.94         -1.74356        6.11416         2.00075         -2517.53        
0               1823.09         0               0.695619        192.034         
27.0933         0.999259        6.39219         0               0               
0.0145517       -0.813031       -0.169514       0.154962        -0.827583       
-0.184066       0.79848         0               0               0               
0               240631          6237.26         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.117375       0.222402        0               0               16              1               
453.349         2               25.0415         2.80675         67088.5         
101.511         85.6457         -1.32639        2.04536         -102.421        
-0.440119       -1.99746        10.6739         8.34247         -0.38653        
997.332         1817.15         -14972.4        828.209         14972.4         
74.6895         85.5493         -0.282079       1.04399         179.917         
7415.6          2.35975         1.96454         216.033         1.0088          
-1.51259        -66.1009        0               0               -24.754         
37.7022         38.9299         0               1.04441         -1.52248        
-66.0832        -33.8029        4.97069         1.52042         0               
-1.22472        18.5574         0.88359         4.12414         -1.56897        
85.5895         74.6282         -1.11177        36.6481         -13.132         
349.885         -55.9324        156.093         3.37822         -103.571        
0               1823.09         0               0.605035        161.761         
19.8032         0.999259        6.39219         0               0               
0.215632        -0.16345        -2.0155         1.79987         -0.379082       
-2.23113        -0.0521825      5.01219         -4.23743        -2.67698        
-2.77556e-017   240631          5.17558         -179.599        -82.574         
0               0               0               0               0               
0               0               0               0               0               
-0.117375       0.222402        0               0               16              1               
433.299         0               5.00147         1.37646         118652          
55.0036         77.9552         0.00219579      0.336429        -0.026913       
0.336429        -0.000158027    0.0980335       -0.131995       0.000148132     
135.308         193.251         -1038.26        462.988         1038.26         
55.0028         77.619          0.240496        0.000114368     238.73          
31764.4         2.61241         2.47489         289.956         0.390153        
-1.25261        -106.006        0               0               -146.402        
49.7436         50              0               0.189926        -1.05382        
-106.179        -53.6163        49534.5         0               0               
0               0               0               0               0               
77.6124         55.1078         -0.000810285    -1.62131        0.727091        
0               0.727091        -1.62131        0               0               
61.0546         13844.8         0               0.501045        225.61          
117.122         0.99926         6.39229         0               0               
0.0016678       -0.0599669      -9.74808e-006   -0.00165805     -0.0616347      
-0.00167755     0.0582991       0               0               0               
0               222031          49534.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               17              1               
450.835         0               22.5375         2.63527         80922.9         
60.632          86.4583         0.000810285     0.711754        -15.6463        
0.685382        -0.191954       -6.48335        -0.601551       0.403799        
926.547         1669.45         -12975.1        777.608         12975.1         
57.9727         85.7703         0.413599        0.115342        184.925         
7274.91         2.37478         1.99209         214.03          1.18463         
-1.73554        -84.9524        0               0               -33.8148        
45.6129         46.1218         0               1.06039         -1.58878        
-85.0936        -43.3412        6236.55         0.000295989     0               
-0.00014654     12.8985         -6.30875        0.00581492      -0.00360118     
85.7637         58.228          0.0823868       3.85033         -2.18662        
5038.52         -2.18662        3.85033         2.00075         -2518.32        
0               1792.47         0               0.694216        191.924         
27.0519         0.99926         6.39229         0               0               
0.0185525       -0.776664       -0.208688       0.190135        -0.795216       
-0.22724        0.758111        0               0               0               
0               240631          6235.8          0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.116032       0.220801        0               0               17              1               
453.343         2               25.0455         2.80247         66785.3         
80.6749         79.5382         -2.32852        5.16827         -176.018        
-5.15586        -0.358402       55.4216         -9.54172        -10.916         
993.894         1807.77         -14981.8        826.941         14981.8         
74.4613         84.6482         -2.61611        0.276335        179.909         
7416.16         2.35973         1.9645          216.036         1.13714         
-1.64155        -65.7471        0               0               -24.7286        
35.64           38.7649         0               0.630774        -1.09459        
-66.2966        -33.6956        6.51522         -2.27164        0               
-0.981926       18.507          -6.09269        -2.77937        -5.24416        
84.6393         74.6407         -2.30009        17.9531         34.357          
-1084.46        582.893         304.589         3.37822         321.014         
0               1792.47         0               0.656618        161.195         
19.7829         0.99926         6.39229         0               0               
0.20256         6.56601         0.740915        -0.943475       6.36345         
0.538356        -6.76857        6.55147         2.25411         -6.15148        
0               240631          6.58998         -179.51         -82.3011        
0               0               0               0               0               
0               0               0               0               0               
-0.116032       0.220801        0               0               17              1               
433.299         0               5.00147         1.37646         118653          
54.9958         77.9557         0.152963        0.336515        0.200327        
0.336513        0.00117657      -0.120471       -0.131924       0.000217065     
135.315         193.242         -1038.26        462.989         1038.26         
54.9971         77.6194         0.240562        -0.000845925    238.73          
31764.4         2.61241         2.47489         289.956         0.390099        
-1.25257        -106.007        0               0               -146.402        
49.7435         50              0               0.189924        -1.05382        
-106.179        -53.6166        49534.5         0               0               
0               0               0               0               0               
77.6392         54.8361         0.000810285     -1.59636        0.713867        
0               0.713867        -1.59636        0               0               
61.0546         13860.7         0               0.501029        225.611         
117.122         0.999256        6.39195         0               0               
-0.00107325     -0.0599689      9.49828e-005    0.000978268     -0.0588956      
0.00116823      0.0610421       0               0               0               
0               222031          49534.1         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               18              1               
450.834         0               22.5365         2.63628         80952.3         
61.1771         86.4125         1.13043         0.706448        -13.877         
0.685831        -0.169429       -6.14955        -0.585734       0.389088        
920.252         1675.78         -12977.7        777.906         12977.7         
58.7097         85.7271         0.413837        0.101761        184.927         
7275.12         2.37478         1.9921          214.029         1.18581         
-1.73694        -84.9552        0               0               -33.7995        
45.6302         46.1355         0               1.05982         -1.5885         
-85.0982        -43.3433        6237.12         0.000437576     0               
-0.000153113    13.0124         -6.47079        0.0102893       -0.00307334     
85.754          58.2403         0.0652195       6.21314         -1.92328        
5038.77         -1.92328        6.21314         2.00075         -2518.44        
0               1805.72         0               0.694777        191.928         
27.0396         0.999256        6.39195         0               0               
0.0255312       -0.778832       -0.185133       0.159602        -0.804363       
-0.210664       0.753301        0               0               0               
0               240631          6236.36         0               0               
0               0               0               0               0               
0               0               0               0               0               
-0.118995       0.221459        0               0               18              1               
453.341         2               25.0435         2.80954         67084.8         
44.1039         81.6885         -1.67318        3.79726         151.438         
-3.33627        1.81446         92.2077         -3.48282        -13.5714        
993.857         1811.94         -14985.4        829.03          14985.4         
62.9782         84.8286         -1.7746         -0.933406       179.913         
7416.38         2.35974         1.96452         216.035         1.02127         
-1.52566        -66.0283        0               0               -24.6969        
36.6057         38.9225         0               0.786271        -1.25802        
-66.2932        -33.7756        6.96348         0.0350002       0               
-2.1204         13.8131         -12.9835        -1.72066        -5.87886        
84.8597         62.6266         -2.02           9.19408         37.8211         
-384.776        236.007         57.3719         3.3781          113.903         
0               1805.72         0               0.610262        161.645         
19.7575         0.999256        6.39195         0               0               
-0.136507       3.47158         2.18393         -2.04743        3.60808         
2.32044         -3.33507        6.92421         -3.11118        -6.18589        
0               240631          7.12741         -179.197        -82.4706        
0               0               0               0               0               
0               0               0               0               0               
-0.118995       0.221459        0               0               18              1               
433.309         0               5.00147         1.37646         118652          
55.0023         77.956          -0.0462281      0.336566        -0.0670374      
0.336566        -0.000393788    -0.0558681      -0.131878       -5.55377e-005   
135.307         193.244         -1038.26        462.988         1038.26         
